shipment_id,origin_warehouse_id,destination_city,shipment_date,eta,ata,status,distance_km,vehicle_type
SHP01565,WH019,Mumbai,2025-01-27,2025-01-27 10:00:00,2025-01-27 10:00:00,Delivered,743,Truck
SHP01566,WH015,Chennai,2025-01-17,2025-01-17 20:00:00,2025-01-17 19:00:00,Delivered,884,Truck
SHP01567,WH026,Delhi,2025-02-27,2025-02-27 10:00:00,2025-02-27 14:00:00,Delivered,183,Van
SHP01568,WH032,Chennai,2025-02-08,2025-02-08 17:00:00,2025-02-08 16:00:00,In Transit,811,Truck
SHP01569,WH029,Chennai,2025-01-29,2025-01-29 15:00:00,2025-01-29 14:00:00,In Transit,372,Van
SHP01570,WH004,Bangalore,2025-01-12,2025-01-12 10:00:00,2025-01-12 12:00:00,In Transit,549,Truck
SHP01571,WH040,Mumbai,2025-01-22,2025-01-22 16:00:00,2025-01-22 18:00:00,Delayed,605,Van
SHP01572,WH025,Mumbai,2025-02-18,2025-02-18 17:00:00,2025-02-18 17:00:00,Delayed,439,Van
SHP01573,WH014,Bangalore,2025-02-28,2025-02-28 16:00:00,2025-02-28 18:00:00,Delivered,148,Van
SHP01574,WH034,Delhi,2025-02-15,2025-02-15 15:00:00,2025-02-15 13:00:00,In Transit,449,Truck
SHP01575,WH015,Delhi,2025-01-25,2025-01-25 10:00:00,2025-01-25 10:00:00,Delivered,980,Truck
SHP01576,WH037,Kolkata,2025-02-24,2025-02-24 19:00:00,2025-02-24 22:00:00,Delivered,790,Truck
SHP01577,WH027,Mumbai,2025-02-04,2025-02-04 12:00:00,2025-02-04 13:00:00,In Transit,126,Truck
SHP01578,WH038,Delhi,2025-02-26,2025-02-26 18:00:00,2025-02-26 23:00:00,In Transit,461,Van
SHP01579,WH035,Mumbai,2025-01-10,2025-01-10 10:00:00,2025-01-10 14:00:00,In Transit,907,Van
SHP01580,WH009,Delhi,2025-02-19,2025-02-19 19:00:00,2025-02-20 00:00:00,In Transit,124,Truck
SHP01581,WH036,Bangalore,2025-01-16,2025-01-16 17:00:00,2025-01-16 17:00:00,Delayed,664,Van
SHP01582,WH034,Delhi,2025-02-01,2025-02-01 13:00:00,2025-02-01 16:00:00,Delayed,999,Truck
SHP01583,WH034,Delhi,2025-01-05,2025-01-05 11:00:00,2025-01-05 12:00:00,Delivered,642,Truck
SHP01584,WH014,Bangalore,2025-01-09,2025-01-09 11:00:00,2025-01-09 11:00:00,Delayed,361,Truck
SHP01585,WH035,Chennai,2025-01-22,2025-01-22 19:00:00,2025-01-22 22:00:00,In Transit,458,Van
SHP01586,WH022,Chennai,2025-01-24,2025-01-24 19:00:00,2025-01-24 17:00:00,In Transit,687,Truck
SHP01587,WH008,Chennai,2025-01-05,2025-01-05 12:00:00,2025-01-05 14:00:00,Delayed,863,Van
SHP01588,WH022,Bangalore,2025-01-07,2025-01-07 10:00:00,2025-01-07 13:00:00,In Transit,922,Van
SHP01589,WH008,Chennai,2025-02-12,2025-02-12 13:00:00,2025-02-12 14:00:00,Delayed,424,Van
SHP01590,WH019,Kolkata,2025-02-28,2025-02-28 20:00:00,2025-03-01 01:00:00,Delayed,244,Truck
SHP01591,WH015,Kolkata,2025-02-26,2025-02-26 18:00:00,2025-02-26 17:00:00,Delayed,406,Truck
SHP01592,WH048,Kolkata,2025-02-09,2025-02-09 11:00:00,2025-02-09 09:00:00,Delayed,335,Truck
SHP01593,WH042,Delhi,2025-02-18,2025-02-18 18:00:00,2025-02-18 16:00:00,In Transit,234,Truck
SHP01594,WH017,Kolkata,2025-02-07,2025-02-07 11:00:00,2025-02-07 11:00:00,Delivered,185,Van
SHP01595,WH041,Mumbai,2025-01-30,2025-01-30 15:00:00,2025-01-30 20:00:00,In Transit,673,Truck
SHP01596,WH036,Delhi,2025-02-23,2025-02-23 14:00:00,2025-02-23 19:00:00,In Transit,144,Van
SHP01597,WH024,Delhi,2025-01-13,2025-01-13 11:00:00,2025-01-13 09:00:00,Delivered,977,Van
SHP01598,WH035,Kolkata,2025-01-24,2025-01-24 19:00:00,2025-01-24 18:00:00,In Transit,114,Truck
SHP01599,WH014,Mumbai,2025-01-12,2025-01-12 11:00:00,2025-01-12 09:00:00,In Transit,884,Truck
SHP01600,WH049,Delhi,2025-01-25,2025-01-25 18:00:00,2025-01-25 19:00:00,Delayed,355,Van
SHP01601,WH012,Bangalore,2025-02-04,2025-02-04 20:00:00,2025-02-05 01:00:00,Delayed,654,Van
SHP01602,WH046,Kolkata,2025-01-07,2025-01-07 14:00:00,2025-01-07 17:00:00,Delayed,487,Van
SHP01603,WH006,Delhi,2025-02-15,2025-02-15 16:00:00,2025-02-15 19:00:00,Delayed,146,Truck
SHP01604,WH005,Mumbai,2025-01-29,2025-01-29 13:00:00,2025-01-29 18:00:00,Delivered,729,Van
SHP01605,WH019,Mumbai,2025-01-16,2025-01-16 18:00:00,2025-01-16 19:00:00,Delayed,908,Van
SHP01606,WH014,Chennai,2025-03-02,2025-03-02 12:00:00,2025-03-02 15:00:00,Delayed,537,Truck
SHP01607,WH022,Delhi,2025-02-21,2025-02-21 14:00:00,2025-02-21 15:00:00,In Transit,940,Van
SHP01608,WH040,Bangalore,2025-02-15,2025-02-15 18:00:00,2025-02-15 18:00:00,Delayed,377,Van
SHP01609,WH028,Mumbai,2025-02-01,2025-02-01 20:00:00,2025-02-01 19:00:00,Delivered,235,Truck
SHP01610,WH010,Chennai,2025-03-02,2025-03-02 19:00:00,2025-03-02 21:00:00,Delayed,743,Van
SHP01611,WH011,Kolkata,2025-02-15,2025-02-15 14:00:00,2025-02-15 16:00:00,Delayed,857,Truck
SHP01612,WH009,Bangalore,2025-02-28,2025-02-28 14:00:00,2025-02-28 12:00:00,Delayed,493,Truck
SHP01613,WH008,Bangalore,2025-01-31,2025-01-31 14:00:00,2025-01-31 18:00:00,Delayed,664,Truck
SHP01614,WH020,Chennai,2025-02-03,2025-02-03 10:00:00,2025-02-03 13:00:00,Delivered,128,Van
SHP01615,WH012,Mumbai,2025-01-07,2025-01-07 20:00:00,2025-01-07 18:00:00,In Transit,991,Van
SHP01616,WH025,Chennai,2025-01-04,2025-01-04 16:00:00,2025-01-04 16:00:00,In Transit,699,Truck
SHP01617,WH002,Chennai,2025-01-17,2025-01-17 20:00:00,2025-01-18 00:00:00,Delivered,145,Van
SHP01618,WH017,Bangalore,2025-02-28,2025-02-28 15:00:00,2025-02-28 18:00:00,In Transit,316,Van
SHP01619,WH033,Chennai,2025-01-27,2025-01-27 19:00:00,2025-01-27 17:00:00,Delivered,150,Truck
SHP01620,WH021,Chennai,2025-01-02,2025-01-02 15:00:00,2025-01-02 20:00:00,Delivered,400,Truck
SHP01621,WH019,Chennai,2025-02-17,2025-02-17 19:00:00,2025-02-18 00:00:00,In Transit,677,Van
SHP01622,WH012,Bangalore,2025-02-15,2025-02-15 13:00:00,2025-02-15 16:00:00,Delayed,227,Van
SHP01623,WH039,Mumbai,2025-01-26,2025-01-26 15:00:00,2025-01-26 16:00:00,Delayed,225,Truck
SHP01624,WH008,Delhi,2025-01-10,2025-01-10 18:00:00,2025-01-10 22:00:00,Delivered,432,Truck
SHP01625,WH012,Chennai,2025-01-08,2025-01-08 11:00:00,2025-01-08 10:00:00,Delivered,974,Truck
SHP01626,WH018,Mumbai,2025-01-23,2025-01-23 14:00:00,2025-01-23 19:00:00,Delayed,152,Truck
SHP01627,WH020,Bangalore,2025-02-26,2025-02-26 20:00:00,2025-02-26 21:00:00,Delayed,856,Van
SHP01628,WH011,Bangalore,2025-02-28,2025-02-28 14:00:00,2025-02-28 17:00:00,Delayed,585,Van
SHP01629,WH011,Bangalore,2025-01-25,2025-01-25 15:00:00,2025-01-25 20:00:00,In Transit,315,Van
SHP01630,WH045,Chennai,2025-01-27,2025-01-27 10:00:00,2025-01-27 15:00:00,In Transit,761,Van
SHP01631,WH015,Delhi,2025-01-06,2025-01-06 20:00:00,2025-01-06 20:00:00,Delivered,142,Truck
SHP01632,WH002,Kolkata,2025-01-03,2025-01-03 16:00:00,2025-01-03 15:00:00,Delayed,281,Truck
SHP01633,WH017,Bangalore,2025-02-20,2025-02-20 10:00:00,2025-02-20 13:00:00,Delayed,680,Van
SHP01634,WH012,Chennai,2025-03-02,2025-03-02 16:00:00,2025-03-02 14:00:00,In Transit,147,Van
SHP01635,WH045,Bangalore,2025-01-10,2025-01-10 14:00:00,2025-01-10 18:00:00,In Transit,433,Van
SHP01636,WH027,Delhi,2025-02-20,2025-02-20 13:00:00,2025-02-20 12:00:00,In Transit,386,Van
SHP01637,WH012,Mumbai,2025-01-30,2025-01-30 18:00:00,2025-01-30 23:00:00,Delayed,917,Truck
SHP01638,WH045,Delhi,2025-01-20,2025-01-20 13:00:00,2025-01-20 13:00:00,Delivered,274,Truck
SHP01639,WH028,Chennai,2025-01-20,2025-01-20 13:00:00,2025-01-20 18:00:00,Delayed,925,Truck
SHP01640,WH044,Mumbai,2025-01-25,2025-01-25 15:00:00,2025-01-25 13:00:00,In Transit,256,Van
SHP01641,WH040,Mumbai,2025-02-01,2025-02-01 13:00:00,2025-02-01 11:00:00,Delivered,595,Van
SHP01642,WH005,Delhi,2025-01-22,2025-01-22 12:00:00,2025-01-22 12:00:00,Delayed,387,Van
SHP01643,WH040,Kolkata,2025-01-02,2025-01-02 18:00:00,2025-01-02 20:00:00,Delivered,719,Truck
SHP01644,WH001,Mumbai,2025-01-13,2025-01-13 16:00:00,2025-01-13 17:00:00,Delivered,162,Van
SHP01645,WH036,Chennai,2025-01-20,2025-01-20 17:00:00,2025-01-20 17:00:00,In Transit,523,Van
SHP01646,WH041,Bangalore,2025-01-29,2025-01-29 19:00:00,2025-01-29 23:00:00,Delayed,535,Truck
SHP01647,WH022,Mumbai,2025-02-11,2025-02-11 20:00:00,2025-02-11 21:00:00,Delivered,811,Truck
SHP01648,WH013,Delhi,2025-01-21,2025-01-21 15:00:00,2025-01-21 15:00:00,In Transit,620,Van
SHP01649,WH049,Chennai,2025-02-08,2025-02-08 18:00:00,2025-02-08 19:00:00,In Transit,261,Van
SHP01650,WH023,Mumbai,2025-02-16,2025-02-16 14:00:00,2025-02-16 18:00:00,Delivered,561,Van
SHP01651,WH027,Bangalore,2025-01-08,2025-01-08 14:00:00,2025-01-08 12:00:00,Delayed,405,Van
SHP01652,WH025,Bangalore,2025-02-18,2025-02-18 17:00:00,2025-02-18 22:00:00,In Transit,340,Van
SHP01653,WH039,Delhi,2025-01-02,2025-01-02 16:00:00,2025-01-02 18:00:00,Delayed,720,Truck
SHP01654,WH006,Delhi,2025-02-13,2025-02-13 18:00:00,2025-02-13 21:00:00,Delayed,282,Truck
SHP01655,WH013,Chennai,2025-02-05,2025-02-05 14:00:00,2025-02-05 12:00:00,In Transit,405,Van
SHP01656,WH025,Mumbai,2025-01-13,2025-01-13 10:00:00,2025-01-13 11:00:00,Delayed,682,Van
SHP01657,WH005,Chennai,2025-02-25,2025-02-25 20:00:00,2025-02-25 19:00:00,Delayed,806,Van
SHP01658,WH041,Kolkata,2025-01-21,2025-01-21 10:00:00,2025-01-21 13:00:00,Delivered,290,Truck
SHP01659,WH007,Kolkata,2025-01-21,2025-01-21 14:00:00,2025-01-21 14:00:00,Delivered,691,Truck
SHP01660,WH021,Kolkata,2025-01-06,2025-01-06 10:00:00,2025-01-06 13:00:00,Delivered,756,Truck
SHP01661,WH006,Chennai,2025-01-29,2025-01-29 11:00:00,2025-01-29 10:00:00,Delayed,127,Truck
SHP01662,WH007,Bangalore,2025-01-03,2025-01-03 20:00:00,2025-01-03 20:00:00,Delayed,551,Van
SHP01663,WH012,Chennai,2025-02-03,2025-02-03 12:00:00,2025-02-03 15:00:00,Delayed,444,Truck
SHP01664,WH023,Bangalore,2025-01-04,2025-01-04 17:00:00,2025-01-04 21:00:00,Delayed,468,Van
SHP01665,WH038,Chennai,2025-01-01,2025-01-01 17:00:00,2025-01-01 16:00:00,In Transit,247,Van
SHP01666,WH048,Chennai,2025-01-24,2025-01-24 10:00:00,2025-01-24 11:00:00,Delivered,601,Truck
SHP01667,WH026,Chennai,2025-01-03,2025-01-03 16:00:00,2025-01-03 15:00:00,Delayed,156,Truck
SHP01668,WH007,Mumbai,2025-01-10,2025-01-10 16:00:00,2025-01-10 19:00:00,Delivered,860,Truck
SHP01669,WH016,Kolkata,2025-01-07,2025-01-07 16:00:00,2025-01-07 21:00:00,Delayed,889,Van
SHP01670,WH024,Bangalore,2025-01-02,2025-01-02 20:00:00,2025-01-03 01:00:00,Delivered,834,Truck
SHP01671,WH017,Delhi,2025-02-11,2025-02-11 12:00:00,2025-02-11 13:00:00,Delayed,651,Truck
SHP01672,WH024,Kolkata,2025-02-24,2025-02-24 17:00:00,2025-02-24 20:00:00,Delivered,950,Van
SHP01673,WH038,Delhi,2025-02-15,2025-02-15 15:00:00,2025-02-15 17:00:00,Delivered,586,Truck
SHP01674,WH011,Mumbai,2025-01-19,2025-01-19 16:00:00,2025-01-19 19:00:00,Delayed,338,Truck
SHP01675,WH002,Kolkata,2025-02-04,2025-02-04 20:00:00,2025-02-05 00:00:00,Delayed,733,Van
SHP01676,WH043,Kolkata,2025-02-28,2025-02-28 13:00:00,2025-02-28 16:00:00,In Transit,777,Van
SHP01677,WH013,Chennai,2025-02-14,2025-02-14 10:00:00,2025-02-14 13:00:00,Delayed,839,Van
SHP01678,WH036,Chennai,2025-01-01,2025-01-01 11:00:00,2025-01-01 09:00:00,In Transit,127,Truck
SHP01679,WH010,Mumbai,2025-01-25,2025-01-25 20:00:00,2025-01-25 20:00:00,In Transit,866,Van
SHP01680,WH018,Delhi,2025-01-03,2025-01-03 17:00:00,2025-01-03 20:00:00,In Transit,286,Van
SHP01681,WH001,Kolkata,2025-02-12,2025-02-12 11:00:00,2025-02-12 15:00:00,In Transit,889,Van
SHP01682,WH050,Chennai,2025-01-07,2025-01-07 12:00:00,2025-01-07 13:00:00,In Transit,507,Van
SHP01683,WH026,Delhi,2025-01-16,2025-01-16 20:00:00,2025-01-16 21:00:00,Delayed,431,Van
SHP01684,WH031,Bangalore,2025-02-27,2025-02-27 10:00:00,2025-02-27 08:00:00,Delayed,927,Truck
SHP01685,WH014,Delhi,2025-02-14,2025-02-14 18:00:00,2025-02-14 20:00:00,Delivered,972,Truck
SHP01686,WH048,Kolkata,2025-01-25,2025-01-25 16:00:00,2025-01-25 15:00:00,Delayed,843,Van
SHP01687,WH018,Delhi,2025-02-22,2025-02-22 19:00:00,2025-02-22 21:00:00,Delayed,568,Truck
SHP01688,WH023,Mumbai,2025-02-04,2025-02-04 12:00:00,2025-02-04 13:00:00,Delayed,328,Truck
SHP01689,WH046,Chennai,2025-01-21,2025-01-21 16:00:00,2025-01-21 16:00:00,In Transit,984,Van
SHP01690,WH005,Delhi,2025-02-25,2025-02-25 16:00:00,2025-02-25 16:00:00,Delivered,602,Truck
SHP01691,WH022,Delhi,2025-02-03,2025-02-03 18:00:00,2025-02-03 17:00:00,Delivered,195,Van
SHP01692,WH011,Delhi,2025-01-09,2025-01-09 17:00:00,2025-01-09 16:00:00,Delayed,350,Van
SHP01693,WH001,Chennai,2025-01-10,2025-01-10 19:00:00,2025-01-10 19:00:00,In Transit,766,Van
SHP01694,WH005,Chennai,2025-01-27,2025-01-27 18:00:00,2025-01-27 18:00:00,Delivered,374,Van
SHP01695,WH026,Mumbai,2025-02-07,2025-02-07 17:00:00,2025-02-07 20:00:00,Delivered,969,Truck
SHP01696,WH041,Mumbai,2025-02-19,2025-02-19 12:00:00,2025-02-19 16:00:00,In Transit,816,Van
SHP01697,WH014,Delhi,2025-02-21,2025-02-21 16:00:00,2025-02-21 19:00:00,Delayed,556,Van
SHP01698,WH044,Kolkata,2025-02-17,2025-02-17 17:00:00,2025-02-17 21:00:00,In Transit,890,Truck
SHP01699,WH036,Bangalore,2025-01-28,2025-01-28 20:00:00,2025-01-29 01:00:00,In Transit,591,Truck
SHP01700,WH007,Bangalore,2025-02-02,2025-02-02 18:00:00,2025-02-02 16:00:00,In Transit,586,Truck
SHP01701,WH041,Delhi,2025-02-20,2025-02-20 16:00:00,2025-02-20 21:00:00,Delayed,604,Van
SHP01702,WH001,Kolkata,2025-01-28,2025-01-28 16:00:00,2025-01-28 16:00:00,In Transit,433,Truck
SHP01703,WH003,Mumbai,2025-01-24,2025-01-24 17:00:00,2025-01-24 21:00:00,Delayed,732,Van
SHP01704,WH007,Kolkata,2025-01-26,2025-01-26 11:00:00,2025-01-26 16:00:00,Delivered,432,Van
SHP01705,WH021,Chennai,2025-02-04,2025-02-04 20:00:00,2025-02-04 20:00:00,In Transit,464,Van
SHP01706,WH039,Kolkata,2025-02-02,2025-02-02 12:00:00,2025-02-02 11:00:00,Delayed,857,Truck
SHP01707,WH011,Mumbai,2025-02-21,2025-02-21 12:00:00,2025-02-21 13:00:00,Delivered,563,Truck
SHP01708,WH027,Mumbai,2025-01-24,2025-01-24 19:00:00,2025-01-24 17:00:00,In Transit,343,Truck
SHP01709,WH021,Bangalore,2025-02-10,2025-02-10 13:00:00,2025-02-10 15:00:00,Delivered,754,Truck
SHP01710,WH008,Kolkata,2025-02-25,2025-02-25 14:00:00,2025-02-25 17:00:00,Delayed,105,Truck
SHP01711,WH028,Bangalore,2025-01-22,2025-01-22 12:00:00,2025-01-22 14:00:00,Delayed,545,Van
SHP01712,WH021,Chennai,2025-01-03,2025-01-03 19:00:00,2025-01-03 20:00:00,In Transit,383,Van
SHP01713,WH019,Delhi,2025-01-15,2025-01-15 15:00:00,2025-01-15 13:00:00,Delayed,799,Van
SHP01714,WH011,Bangalore,2025-01-16,2025-01-16 16:00:00,2025-01-16 17:00:00,Delayed,401,Truck
SHP01715,WH019,Chennai,2025-02-26,2025-02-26 12:00:00,2025-02-26 14:00:00,Delayed,986,Truck
SHP01716,WH040,Bangalore,2025-01-14,2025-01-14 20:00:00,2025-01-14 18:00:00,In Transit,917,Truck
SHP01717,WH028,Delhi,2025-02-12,2025-02-12 19:00:00,2025-02-12 23:00:00,Delayed,251,Van
SHP01718,WH026,Bangalore,2025-01-08,2025-01-08 17:00:00,2025-01-08 21:00:00,In Transit,261,Truck
SHP01719,WH024,Chennai,2025-01-26,2025-01-26 19:00:00,2025-01-26 23:00:00,In Transit,932,Truck
SHP01720,WH022,Chennai,2025-01-29,2025-01-29 17:00:00,2025-01-29 15:00:00,Delayed,258,Truck
SHP01721,WH033,Delhi,2025-01-25,2025-01-25 19:00:00,2025-01-25 18:00:00,Delivered,976,Van
SHP01722,WH036,Chennai,2025-01-31,2025-01-31 11:00:00,2025-01-31 09:00:00,Delivered,556,Truck
SHP01723,WH020,Bangalore,2025-02-03,2025-02-03 16:00:00,2025-02-03 20:00:00,Delivered,101,Van
SHP01724,WH043,Kolkata,2025-02-17,2025-02-17 14:00:00,2025-02-17 18:00:00,Delivered,442,Van
SHP01725,WH036,Mumbai,2025-02-02,2025-02-02 20:00:00,2025-02-03 00:00:00,Delivered,104,Van
SHP01726,WH035,Delhi,2025-02-07,2025-02-07 10:00:00,2025-02-07 11:00:00,In Transit,718,Truck
SHP01727,WH035,Mumbai,2025-01-30,2025-01-30 10:00:00,2025-01-30 08:00:00,Delayed,126,Truck
SHP01728,WH010,Kolkata,2025-02-17,2025-02-17 13:00:00,2025-02-17 14:00:00,Delayed,578,Van
SHP01729,WH030,Delhi,2025-02-09,2025-02-09 11:00:00,2025-02-09 11:00:00,Delivered,578,Van
SHP01730,WH038,Delhi,2025-01-12,2025-01-12 11:00:00,2025-01-12 13:00:00,In Transit,555,Van
SHP01731,WH013,Mumbai,2025-02-14,2025-02-14 13:00:00,2025-02-14 18:00:00,Delayed,341,Truck
SHP01732,WH026,Delhi,2025-02-28,2025-02-28 10:00:00,2025-02-28 14:00:00,Delayed,675,Truck
SHP01733,WH046,Kolkata,2025-02-11,2025-02-11 15:00:00,2025-02-11 13:00:00,In Transit,384,Van
SHP01734,WH017,Chennai,2025-02-05,2025-02-05 19:00:00,2025-02-05 22:00:00,Delayed,944,Van
SHP01735,WH035,Bangalore,2025-01-19,2025-01-19 17:00:00,2025-01-19 16:00:00,Delivered,125,Truck
SHP01736,WH046,Chennai,2025-02-14,2025-02-14 10:00:00,2025-02-14 09:00:00,In Transit,222,Truck
SHP01737,WH050,Chennai,2025-01-13,2025-01-13 18:00:00,2025-01-13 21:00:00,Delivered,185,Truck
SHP01738,WH031,Mumbai,2025-02-09,2025-02-09 17:00:00,2025-02-09 19:00:00,In Transit,671,Van
SHP01739,WH046,Chennai,2025-02-21,2025-02-21 16:00:00,2025-02-21 20:00:00,In Transit,115,Van
SHP01740,WH021,Mumbai,2025-02-23,2025-02-23 18:00:00,2025-02-23 17:00:00,In Transit,886,Truck
SHP01741,WH049,Mumbai,2025-01-09,2025-01-09 15:00:00,2025-01-09 20:00:00,Delivered,396,Van
SHP01742,WH047,Mumbai,2025-01-31,2025-01-31 14:00:00,2025-01-31 12:00:00,Delivered,706,Van
SHP01743,WH025,Delhi,2025-02-26,2025-02-26 19:00:00,2025-02-26 22:00:00,In Transit,604,Van
SHP01744,WH029,Mumbai,2025-02-10,2025-02-10 17:00:00,2025-02-10 19:00:00,In Transit,573,Van
SHP01745,WH036,Delhi,2025-01-19,2025-01-19 12:00:00,2025-01-19 12:00:00,In Transit,457,Truck
SHP01746,WH031,Bangalore,2025-02-24,2025-02-24 17:00:00,2025-02-24 16:00:00,Delayed,113,Van
SHP01747,WH008,Bangalore,2025-02-25,2025-02-25 19:00:00,2025-02-25 22:00:00,In Transit,723,Van
SHP01748,WH046,Bangalore,2025-01-16,2025-01-16 16:00:00,2025-01-16 18:00:00,In Transit,126,Van
SHP01749,WH039,Delhi,2025-01-09,2025-01-09 17:00:00,2025-01-09 19:00:00,Delayed,669,Truck
SHP01750,WH026,Chennai,2025-01-23,2025-01-23 17:00:00,2025-01-23 22:00:00,Delayed,790,Truck
SHP01751,WH001,Delhi,2025-02-13,2025-02-13 12:00:00,2025-02-13 12:00:00,Delivered,469,Truck
SHP01752,WH036,Kolkata,2025-01-30,2025-01-30 10:00:00,2025-01-30 09:00:00,Delivered,528,Truck
SHP01753,WH017,Kolkata,2025-02-04,2025-02-04 16:00:00,2025-02-04 17:00:00,In Transit,642,Van
SHP01754,WH025,Chennai,2025-01-29,2025-01-29 10:00:00,2025-01-29 09:00:00,Delayed,941,Truck
SHP01755,WH002,Kolkata,2025-02-22,2025-02-22 13:00:00,2025-02-22 18:00:00,Delivered,487,Van
SHP01756,WH031,Mumbai,2025-01-06,2025-01-06 17:00:00,2025-01-06 15:00:00,Delivered,340,Truck
SHP01757,WH028,Mumbai,2025-01-23,2025-01-23 15:00:00,2025-01-23 16:00:00,Delivered,821,Truck
SHP01758,WH011,Bangalore,2025-02-14,2025-02-14 19:00:00,2025-02-14 20:00:00,Delivered,488,Van
SHP01759,WH019,Chennai,2025-01-25,2025-01-25 11:00:00,2025-01-25 09:00:00,Delivered,446,Truck
SHP01760,WH044,Kolkata,2025-01-21,2025-01-21 19:00:00,2025-01-21 21:00:00,Delivered,389,Truck
SHP01761,WH020,Kolkata,2025-01-12,2025-01-12 17:00:00,2025-01-12 17:00:00,Delivered,530,Van
SHP01762,WH005,Chennai,2025-01-10,2025-01-10 13:00:00,2025-01-10 15:00:00,Delayed,967,Truck
SHP01763,WH028,Mumbai,2025-01-24,2025-01-24 12:00:00,2025-01-24 11:00:00,Delayed,836,Truck
SHP01764,WH014,Kolkata,2025-02-22,2025-02-22 10:00:00,2025-02-22 08:00:00,Delivered,403,Truck
SHP01765,WH047,Mumbai,2025-02-05,2025-02-05 13:00:00,2025-02-05 14:00:00,In Transit,409,Truck
SHP01766,WH025,Bangalore,2025-02-11,2025-02-11 19:00:00,2025-02-11 22:00:00,Delayed,800,Truck
SHP01767,WH046,Chennai,2025-02-06,2025-02-06 15:00:00,2025-02-06 20:00:00,Delivered,121,Truck
SHP01768,WH042,Chennai,2025-01-07,2025-01-07 13:00:00,2025-01-07 14:00:00,Delivered,219,Van
SHP01769,WH020,Delhi,2025-01-14,2025-01-14 20:00:00,2025-01-14 21:00:00,Delivered,969,Van
SHP01770,WH045,Chennai,2025-01-10,2025-01-10 15:00:00,2025-01-10 18:00:00,In Transit,876,Truck
SHP01771,WH036,Bangalore,2025-01-31,2025-01-31 16:00:00,2025-01-31 18:00:00,Delivered,606,Truck
SHP01772,WH036,Delhi,2025-01-10,2025-01-10 15:00:00,2025-01-10 16:00:00,Delivered,519,Van
SHP01773,WH039,Chennai,2025-03-02,2025-03-02 16:00:00,2025-03-02 17:00:00,Delayed,769,Van
SHP01774,WH035,Mumbai,2025-03-02,2025-03-02 18:00:00,2025-03-02 23:00:00,Delayed,333,Van
SHP01775,WH050,Chennai,2025-01-12,2025-01-12 20:00:00,2025-01-13 01:00:00,Delayed,185,Truck
SHP01776,WH048,Bangalore,2025-01-08,2025-01-08 18:00:00,2025-01-08 21:00:00,Delivered,673,Van
SHP01777,WH042,Kolkata,2025-01-30,2025-01-30 17:00:00,2025-01-30 21:00:00,Delayed,886,Truck
SHP01778,WH017,Delhi,2025-02-11,2025-02-11 17:00:00,2025-02-11 18:00:00,Delivered,536,Van
SHP01779,WH013,Bangalore,2025-01-31,2025-01-31 10:00:00,2025-01-31 13:00:00,In Transit,151,Van
SHP01780,WH048,Kolkata,2025-03-02,2025-03-02 12:00:00,2025-03-02 14:00:00,Delivered,498,Van
SHP01781,WH036,Mumbai,2025-01-07,2025-01-07 13:00:00,2025-01-07 15:00:00,Delivered,133,Van
SHP01782,WH002,Delhi,2025-02-17,2025-02-17 13:00:00,2025-02-17 17:00:00,Delivered,292,Van
SHP01783,WH030,Delhi,2025-02-20,2025-02-20 17:00:00,2025-02-20 22:00:00,In Transit,929,Van
SHP01784,WH002,Kolkata,2025-02-06,2025-02-06 15:00:00,2025-02-06 14:00:00,In Transit,659,Truck
SHP01785,WH048,Chennai,2025-01-18,2025-01-18 13:00:00,2025-01-18 16:00:00,Delayed,294,Truck
SHP01786,WH022,Bangalore,2025-02-21,2025-02-21 17:00:00,2025-02-21 19:00:00,In Transit,136,Truck
SHP01787,WH039,Chennai,2025-01-30,2025-01-30 13:00:00,2025-01-30 15:00:00,Delivered,954,Truck
SHP01788,WH048,Delhi,2025-01-28,2025-01-28 11:00:00,2025-01-28 16:00:00,Delayed,328,Van
SHP01789,WH023,Delhi,2025-01-29,2025-01-29 20:00:00,2025-01-30 00:00:00,In Transit,560,Van
SHP01790,WH008,Kolkata,2025-02-16,2025-02-16 14:00:00,2025-02-16 17:00:00,Delivered,108,Truck
SHP01791,WH020,Chennai,2025-03-01,2025-03-01 12:00:00,2025-03-01 15:00:00,Delayed,928,Truck
SHP01792,WH026,Delhi,2025-01-29,2025-01-29 12:00:00,2025-01-29 11:00:00,In Transit,494,Van
SHP01793,WH038,Delhi,2025-01-29,2025-01-29 14:00:00,2025-01-29 19:00:00,Delayed,219,Truck
SHP01794,WH037,Kolkata,2025-01-31,2025-01-31 12:00:00,2025-01-31 12:00:00,Delivered,473,Truck
SHP01795,WH019,Chennai,2025-02-27,2025-02-27 19:00:00,2025-02-27 17:00:00,Delivered,693,Truck
SHP01796,WH020,Kolkata,2025-01-18,2025-01-18 14:00:00,2025-01-18 13:00:00,Delayed,884,Van
SHP01797,WH007,Delhi,2025-02-23,2025-02-23 12:00:00,2025-02-23 16:00:00,In Transit,916,Truck
SHP01798,WH048,Bangalore,2025-01-06,2025-01-06 19:00:00,2025-01-06 18:00:00,Delayed,104,Truck
SHP01799,WH027,Delhi,2025-01-17,2025-01-17 20:00:00,2025-01-18 01:00:00,Delivered,959,Van
SHP01800,WH039,Chennai,2025-02-20,2025-02-20 15:00:00,2025-02-20 20:00:00,Delayed,656,Van
