shipment_id,shipment_date,warehouse_id,sku_id,delay_hours,delivery_status,source_city,destination_city,route_id,inventory_level,gps_id,latitude,longitude,speed_kmph,timestamp,record_type
null,2025-01-23,WH023,SKU0177,null,null,null,null,null,360,null,null,null,null,null,INVENTORY
null,2025-01-26,WH002,SKU0434,null,null,null,null,null,935,null,null,null,null,null,INVENTORY
null,2025-01-23,WH048,SKU0321,null,null,null,null,null,428,null,null,null,null,null,INVENTORY
null,2025-01-14,WH042,SKU0026,null,null,null,null,null,121,null,null,null,null,null,INVENTORY
null,2025-01-20,WH029,SKU0058,null,null,null,null,null,572,null,null,null,null,null,INVENTORY
null,2025-01-22,WH046,SKU0078,null,null,null,null,null,117,null,null,null,null,null,INVENTORY
null,2025-02-22,WH024,SKU0127,null,null,null,null,null,240,null,null,null,null,null,INVENTORY
null,2025-01-13,WH036,SKU0215,null,null,null,null,null,483,null,null,null,null,null,INVENTORY
null,2025-02-19,WH031,SKU0324,null,null,null,null,null,467,null,null,null,null,null,INVENTORY
null,2025-02-13,WH024,SKU0492,null,null,null,null,null,486,null,null,null,null,null,INVENTORY
null,2025-02-21,WH042,SKU0411,null,null,null,null,null,970,null,null,null,null,null,INVENTORY
null,2025-02-27,WH006,SKU0388,null,null,null,null,null,119,null,null,null,null,null,INVENTORY
null,2025-01-24,WH034,SKU0362,null,null,null,null,null,879,null,null,null,null,null,INVENTORY
null,2025-02-18,WH047,SKU0330,null,null,null,null,null,421,null,null,null,null,null,INVENTORY
null,2025-02-12,WH036,SKU0178,null,null,null,null,null,262,null,null,null,null,null,INVENTORY
null,2025-01-12,WH038,SKU0200,null,null,null,null,null,121,null,null,null,null,null,INVENTORY
null,2025-01-26,WH029,SKU0350,null,null,null,null,null,491,null,null,null,null,null,INVENTORY
null,2025-01-06,WH032,SKU0019,null,null,null,null,null,346,null,null,null,null,null,INVENTORY
null,2025-01-18,WH003,SKU0060,null,null,null,null,null,979,null,null,null,null,null,INVENTORY
null,2025-02-22,WH035,SKU0386,null,null,null,null,null,683,null,null,null,null,null,INVENTORY
null,2025-01-01,WH045,SKU0494,null,null,null,null,null,140,null,null,null,null,null,INVENTORY
null,2025-02-27,WH027,SKU0364,null,null,null,null,null,688,null,null,null,null,null,INVENTORY
null,2025-02-28,WH047,SKU0369,null,null,null,null,null,603,null,null,null,null,null,INVENTORY
null,2025-02-11,WH006,SKU0018,null,null,null,null,null,583,null,null,null,null,null,INVENTORY
null,2025-01-17,WH030,SKU0391,null,null,null,null,null,418,null,null,null,null,null,INVENTORY
null,2025-02-24,WH014,SKU0272,null,null,null,null,null,292,null,null,null,null,null,INVENTORY
null,2025-01-30,WH009,SKU0435,null,null,null,null,null,523,null,null,null,null,null,INVENTORY
null,2025-02-05,WH038,SKU0316,null,null,null,null,null,526,null,null,null,null,null,INVENTORY
null,2025-02-06,WH036,SKU0125,null,null,null,null,null,591,null,null,null,null,null,INVENTORY
null,2025-01-12,WH010,SKU0415,null,null,null,null,null,380,null,null,null,null,null,INVENTORY
null,2025-01-19,WH021,SKU0472,null,null,null,null,null,125,null,null,null,null,null,INVENTORY
null,2025-01-26,WH009,SKU0291,null,null,null,null,null,610,null,null,null,null,null,INVENTORY
null,2025-02-13,WH037,SKU0343,null,null,null,null,null,655,null,null,null,null,null,INVENTORY
null,2025-03-02,WH021,SKU0206,null,null,null,null,null,160,null,null,null,null,null,INVENTORY
null,2025-02-15,WH030,SKU0387,null,null,null,null,null,643,null,null,null,null,null,INVENTORY
null,2025-01-24,WH016,SKU0434,null,null,null,null,null,552,null,null,null,null,null,INVENTORY
null,2025-03-02,WH025,SKU0140,null,null,null,null,null,911,null,null,null,null,null,INVENTORY
null,2025-02-04,WH037,SKU0093,null,null,null,null,null,637,null,null,null,null,null,INVENTORY
null,2025-02-04,WH030,SKU0436,null,null,null,null,null,474,null,null,null,null,null,INVENTORY
null,2025-01-09,WH035,SKU0317,null,null,null,null,null,728,null,null,null,null,null,INVENTORY
null,2025-01-07,WH011,SKU0185,null,null,null,null,null,529,null,null,null,null,null,INVENTORY
null,2025-01-22,WH026,SKU0007,null,null,null,null,null,131,null,null,null,null,null,INVENTORY
null,2025-02-11,WH008,SKU0173,null,null,null,null,null,713,null,null,null,null,null,INVENTORY
null,2025-01-07,WH044,SKU0397,null,null,null,null,null,970,null,null,null,null,null,INVENTORY
null,2025-01-14,WH015,SKU0135,null,null,null,null,null,438,null,null,null,null,null,INVENTORY
null,2025-01-06,WH004,SKU0100,null,null,null,null,null,966,null,null,null,null,null,INVENTORY
null,2025-02-03,WH021,SKU0416,null,null,null,null,null,202,null,null,null,null,null,INVENTORY
null,2025-02-10,WH022,SKU0412,null,null,null,null,null,567,null,null,null,null,null,INVENTORY
null,2025-02-17,WH003,SKU0228,null,null,null,null,null,753,null,null,null,null,null,INVENTORY
null,2025-02-22,WH048,SKU0337,null,null,null,null,null,980,null,null,null,null,null,INVENTORY
null,2025-01-29,WH021,SKU0300,null,null,null,null,null,929,null,null,null,null,null,INVENTORY
null,2025-01-31,WH021,SKU0135,null,null,null,null,null,118,null,null,null,null,null,INVENTORY
null,2025-02-05,WH010,SKU0190,null,null,null,null,null,791,null,null,null,null,null,INVENTORY
null,2025-01-03,WH040,SKU0333,null,null,null,null,null,390,null,null,null,null,null,INVENTORY
null,2025-02-20,WH025,SKU0214,null,null,null,null,null,857,null,null,null,null,null,INVENTORY
null,2025-01-18,WH018,SKU0389,null,null,null,null,null,935,null,null,null,null,null,INVENTORY
null,2025-01-31,WH043,SKU0430,null,null,null,null,null,190,null,null,null,null,null,INVENTORY
null,2025-02-06,WH024,SKU0050,null,null,null,null,null,354,null,null,null,null,null,INVENTORY
null,2025-01-07,WH027,SKU0306,null,null,null,null,null,256,null,null,null,null,null,INVENTORY
null,2025-02-07,WH003,SKU0215,null,null,null,null,null,705,null,null,null,null,null,INVENTORY
null,2025-02-03,WH024,SKU0217,null,null,null,null,null,619,null,null,null,null,null,INVENTORY
null,2025-02-28,WH004,SKU0475,null,null,null,null,null,463,null,null,null,null,null,INVENTORY
null,2025-02-04,WH018,SKU0186,null,null,null,null,null,546,null,null,null,null,null,INVENTORY
null,2025-01-20,WH006,SKU0365,null,null,null,null,null,177,null,null,null,null,null,INVENTORY
null,2025-02-27,WH002,SKU0420,null,null,null,null,null,731,null,null,null,null,null,INVENTORY
null,2025-01-02,WH011,SKU0364,null,null,null,null,null,421,null,null,null,null,null,INVENTORY
null,2025-02-18,WH030,SKU0232,null,null,null,null,null,806,null,null,null,null,null,INVENTORY
null,2025-01-09,WH016,SKU0451,null,null,null,null,null,862,null,null,null,null,null,INVENTORY
null,2025-02-04,WH039,SKU0415,null,null,null,null,null,490,null,null,null,null,null,INVENTORY
null,2025-03-01,WH018,SKU0214,null,null,null,null,null,801,null,null,null,null,null,INVENTORY
null,2025-01-05,WH031,SKU0487,null,null,null,null,null,618,null,null,null,null,null,INVENTORY
null,2025-01-18,WH002,SKU0223,null,null,null,null,null,809,null,null,null,null,null,INVENTORY
null,2025-01-24,WH016,SKU0470,null,null,null,null,null,247,null,null,null,null,null,INVENTORY
null,2025-01-31,WH030,SKU0339,null,null,null,null,null,561,null,null,null,null,null,INVENTORY
null,2025-02-11,WH049,SKU0198,null,null,null,null,null,894,null,null,null,null,null,INVENTORY
null,2025-01-13,WH004,SKU0416,null,null,null,null,null,724,null,null,null,null,null,INVENTORY
null,2025-01-13,WH023,SKU0307,null,null,null,null,null,344,null,null,null,null,null,INVENTORY
null,2025-01-07,WH023,SKU0036,null,null,null,null,null,757,null,null,null,null,null,INVENTORY
null,2025-01-08,WH023,SKU0075,null,null,null,null,null,481,null,null,null,null,null,INVENTORY
null,2025-01-31,WH012,SKU0191,null,null,null,null,null,833,null,null,null,null,null,INVENTORY
null,2025-02-23,WH022,SKU0086,null,null,null,null,null,909,null,null,null,null,null,INVENTORY
null,2025-02-06,WH034,SKU0080,null,null,null,null,null,814,null,null,null,null,null,INVENTORY
null,2025-02-21,WH005,SKU0390,null,null,null,null,null,246,null,null,null,null,null,INVENTORY
null,2025-02-20,WH013,SKU0437,null,null,null,null,null,367,null,null,null,null,null,INVENTORY
null,2025-02-01,WH003,SKU0138,null,null,null,null,null,704,null,null,null,null,null,INVENTORY
null,2025-01-18,WH035,SKU0269,null,null,null,null,null,507,null,null,null,null,null,INVENTORY
null,2025-01-10,WH040,SKU0163,null,null,null,null,null,916,null,null,null,null,null,INVENTORY
null,2025-02-16,WH048,SKU0259,null,null,null,null,null,335,null,null,null,null,null,INVENTORY
null,2025-01-28,WH011,SKU0378,null,null,null,null,null,971,null,null,null,null,null,INVENTORY
null,2025-02-25,WH032,SKU0470,null,null,null,null,null,248,null,null,null,null,null,INVENTORY
null,2025-01-25,WH036,SKU0376,null,null,null,null,null,514,null,null,null,null,null,INVENTORY
null,2025-02-14,WH034,SKU0430,null,null,null,null,null,550,null,null,null,null,null,INVENTORY
null,2025-02-19,WH018,SKU0336,null,null,null,null,null,831,null,null,null,null,null,INVENTORY
null,2025-02-08,WH024,SKU0287,null,null,null,null,null,977,null,null,null,null,null,INVENTORY
null,2025-02-11,WH011,SKU0453,null,null,null,null,null,740,null,null,null,null,null,INVENTORY
null,2025-02-28,WH037,SKU0325,null,null,null,null,null,135,null,null,null,null,null,INVENTORY
null,2025-01-31,WH036,SKU0193,null,null,null,null,null,827,null,null,null,null,null,INVENTORY
null,2025-02-05,WH003,SKU0476,null,null,null,null,null,753,null,null,null,null,null,INVENTORY
null,2025-02-28,WH037,SKU0272,null,null,null,null,null,599,null,null,null,null,null,INVENTORY
null,2025-01-15,WH022,SKU0481,null,null,null,null,null,541,null,null,null,null,null,INVENTORY
null,2025-01-18,WH047,SKU0156,null,null,null,null,null,436,null,null,null,null,null,INVENTORY
null,2025-01-18,WH043,SKU0432,null,null,null,null,null,532,null,null,null,null,null,INVENTORY
null,2025-02-09,WH048,SKU0186,null,null,null,null,null,111,null,null,null,null,null,INVENTORY
null,2025-02-15,WH013,SKU0320,null,null,null,null,null,140,null,null,null,null,null,INVENTORY
null,2025-01-14,WH027,SKU0095,null,null,null,null,null,274,null,null,null,null,null,INVENTORY
null,2025-02-02,WH030,SKU0185,null,null,null,null,null,603,null,null,null,null,null,INVENTORY
null,2025-01-20,WH039,SKU0381,null,null,null,null,null,459,null,null,null,null,null,INVENTORY
null,2025-02-01,WH028,SKU0142,null,null,null,null,null,676,null,null,null,null,null,INVENTORY
null,2025-01-19,WH025,SKU0340,null,null,null,null,null,319,null,null,null,null,null,INVENTORY
null,2025-01-04,WH003,SKU0161,null,null,null,null,null,788,null,null,null,null,null,INVENTORY
null,2025-03-01,WH008,SKU0075,null,null,null,null,null,501,null,null,null,null,null,INVENTORY
null,2025-02-21,WH024,SKU0263,null,null,null,null,null,687,null,null,null,null,null,INVENTORY
null,2025-01-29,WH006,SKU0386,null,null,null,null,null,302,null,null,null,null,null,INVENTORY
null,2025-01-25,WH009,SKU0150,null,null,null,null,null,374,null,null,null,null,null,INVENTORY
null,2025-01-25,WH042,SKU0438,null,null,null,null,null,503,null,null,null,null,null,INVENTORY
null,2025-01-17,WH034,SKU0284,null,null,null,null,null,961,null,null,null,null,null,INVENTORY
null,2025-02-01,WH037,SKU0055,null,null,null,null,null,439,null,null,null,null,null,INVENTORY
null,2025-01-27,WH024,SKU0137,null,null,null,null,null,725,null,null,null,null,null,INVENTORY
null,2025-01-18,WH020,SKU0126,null,null,null,null,null,129,null,null,null,null,null,INVENTORY
null,2025-02-01,WH005,SKU0095,null,null,null,null,null,131,null,null,null,null,null,INVENTORY
null,2025-02-24,WH003,SKU0407,null,null,null,null,null,987,null,null,null,null,null,INVENTORY
null,2025-02-23,WH026,SKU0180,null,null,null,null,null,246,null,null,null,null,null,INVENTORY
null,2025-01-03,WH050,SKU0168,null,null,null,null,null,234,null,null,null,null,null,INVENTORY
null,2025-02-03,WH029,SKU0218,null,null,null,null,null,813,null,null,null,null,null,INVENTORY
null,2025-02-04,WH036,SKU0057,null,null,null,null,null,397,null,null,null,null,null,INVENTORY
null,2025-01-01,WH042,SKU0487,null,null,null,null,null,153,null,null,null,null,null,INVENTORY
null,2025-01-02,WH048,SKU0403,null,null,null,null,null,485,null,null,null,null,null,INVENTORY
null,2025-02-02,WH048,SKU0409,null,null,null,null,null,331,null,null,null,null,null,INVENTORY
null,2025-01-24,WH034,SKU0138,null,null,null,null,null,321,null,null,null,null,null,INVENTORY
null,2025-02-12,WH007,SKU0477,null,null,null,null,null,832,null,null,null,null,null,INVENTORY
null,2025-02-04,WH023,SKU0001,null,null,null,null,null,911,null,null,null,null,null,INVENTORY
null,2025-02-03,WH038,SKU0262,null,null,null,null,null,128,null,null,null,null,null,INVENTORY
null,2025-02-14,WH019,SKU0344,null,null,null,null,null,454,null,null,null,null,null,INVENTORY
null,2025-01-26,WH018,SKU0060,null,null,null,null,null,502,null,null,null,null,null,INVENTORY
null,2025-02-09,WH008,SKU0037,null,null,null,null,null,701,null,null,null,null,null,INVENTORY
null,2025-02-15,WH020,SKU0447,null,null,null,null,null,697,null,null,null,null,null,INVENTORY
null,2025-02-17,WH047,SKU0411,null,null,null,null,null,208,null,null,null,null,null,INVENTORY
null,2025-01-02,WH025,SKU0455,null,null,null,null,null,536,null,null,null,null,null,INVENTORY
null,2025-02-09,WH042,SKU0102,null,null,null,null,null,605,null,null,null,null,null,INVENTORY
null,2025-01-15,WH002,SKU0243,null,null,null,null,null,213,null,null,null,null,null,INVENTORY
null,2025-01-25,WH042,SKU0404,null,null,null,null,null,342,null,null,null,null,null,INVENTORY
null,2025-02-16,WH039,SKU0283,null,null,null,null,null,479,null,null,null,null,null,INVENTORY
null,2025-01-15,WH018,SKU0138,null,null,null,null,null,862,null,null,null,null,null,INVENTORY
null,2025-02-14,WH016,SKU0414,null,null,null,null,null,456,null,null,null,null,null,INVENTORY
null,2025-01-22,WH042,SKU0282,null,null,null,null,null,984,null,null,null,null,null,INVENTORY
null,2025-01-03,WH024,SKU0113,null,null,null,null,null,954,null,null,null,null,null,INVENTORY
null,2025-02-15,WH015,SKU0349,null,null,null,null,null,311,null,null,null,null,null,INVENTORY
null,2025-02-19,WH010,SKU0255,null,null,null,null,null,1000,null,null,null,null,null,INVENTORY
null,2025-02-19,WH017,SKU0234,null,null,null,null,null,986,null,null,null,null,null,INVENTORY
null,2025-02-20,WH033,SKU0042,null,null,null,null,null,714,null,null,null,null,null,INVENTORY
null,2025-02-14,WH027,SKU0488,null,null,null,null,null,514,null,null,null,null,null,INVENTORY
null,2025-02-07,WH024,SKU0193,null,null,null,null,null,562,null,null,null,null,null,INVENTORY
null,2025-01-27,WH031,SKU0435,null,null,null,null,null,988,null,null,null,null,null,INVENTORY
null,2025-02-03,WH002,SKU0181,null,null,null,null,null,525,null,null,null,null,null,INVENTORY
null,2025-02-15,WH018,SKU0246,null,null,null,null,null,831,null,null,null,null,null,INVENTORY
null,2025-01-31,WH020,SKU0164,null,null,null,null,null,797,null,null,null,null,null,INVENTORY
null,2025-01-02,WH044,SKU0086,null,null,null,null,null,101,null,null,null,null,null,INVENTORY
null,2025-02-26,WH029,SKU0363,null,null,null,null,null,591,null,null,null,null,null,INVENTORY
null,2025-02-09,WH041,SKU0486,null,null,null,null,null,345,null,null,null,null,null,INVENTORY
null,2025-01-24,WH005,SKU0239,null,null,null,null,null,456,null,null,null,null,null,INVENTORY
null,2025-02-14,WH027,SKU0227,null,null,null,null,null,908,null,null,null,null,null,INVENTORY
null,2025-02-26,WH004,SKU0287,null,null,null,null,null,573,null,null,null,null,null,INVENTORY
null,2025-01-06,WH001,SKU0239,null,null,null,null,null,267,null,null,null,null,null,INVENTORY
null,2025-01-21,WH005,SKU0163,null,null,null,null,null,730,null,null,null,null,null,INVENTORY
null,2025-02-08,WH016,SKU0172,null,null,null,null,null,839,null,null,null,null,null,INVENTORY
null,2025-03-01,WH048,SKU0198,null,null,null,null,null,951,null,null,null,null,null,INVENTORY
null,2025-02-14,WH014,SKU0369,null,null,null,null,null,394,null,null,null,null,null,INVENTORY
null,2025-01-21,WH015,SKU0345,null,null,null,null,null,993,null,null,null,null,null,INVENTORY
null,2025-01-01,WH029,SKU0341,null,null,null,null,null,267,null,null,null,null,null,INVENTORY
null,2025-02-22,WH044,SKU0294,null,null,null,null,null,591,null,null,null,null,null,INVENTORY
null,2025-03-02,WH021,SKU0278,null,null,null,null,null,263,null,null,null,null,null,INVENTORY
null,2025-02-27,WH023,SKU0469,null,null,null,null,null,510,null,null,null,null,null,INVENTORY
null,2025-02-06,WH013,SKU0196,null,null,null,null,null,195,null,null,null,null,null,INVENTORY
null,2025-02-09,WH044,SKU0065,null,null,null,null,null,436,null,null,null,null,null,INVENTORY
null,2025-01-06,WH021,SKU0091,null,null,null,null,null,649,null,null,null,null,null,INVENTORY
null,2025-02-17,WH034,SKU0327,null,null,null,null,null,944,null,null,null,null,null,INVENTORY
null,2025-01-15,WH014,SKU0495,null,null,null,null,null,820,null,null,null,null,null,INVENTORY
null,2025-01-23,WH016,SKU0284,null,null,null,null,null,109,null,null,null,null,null,INVENTORY
null,2025-01-28,WH038,SKU0272,null,null,null,null,null,315,null,null,null,null,null,INVENTORY
null,2025-01-03,WH009,SKU0232,null,null,null,null,null,297,null,null,null,null,null,INVENTORY
null,2025-01-10,WH043,SKU0068,null,null,null,null,null,923,null,null,null,null,null,INVENTORY
null,2025-01-18,WH044,SKU0257,null,null,null,null,null,469,null,null,null,null,null,INVENTORY
null,2025-02-23,WH016,SKU0264,null,null,null,null,null,130,null,null,null,null,null,INVENTORY
null,2025-01-07,WH001,SKU0260,null,null,null,null,null,355,null,null,null,null,null,INVENTORY
null,2025-01-19,WH025,SKU0453,null,null,null,null,null,190,null,null,null,null,null,INVENTORY
null,2025-01-05,WH031,SKU0304,null,null,null,null,null,115,null,null,null,null,null,INVENTORY
null,2025-01-07,WH012,SKU0367,null,null,null,null,null,322,null,null,null,null,null,INVENTORY
null,2025-02-07,WH012,SKU0466,null,null,null,null,null,499,null,null,null,null,null,INVENTORY
null,2025-02-07,WH011,SKU0307,null,null,null,null,null,583,null,null,null,null,null,INVENTORY
null,2025-01-31,WH037,SKU0477,null,null,null,null,null,251,null,null,null,null,null,INVENTORY
