shipment_id,shipment_date,warehouse_id,delay_hours,source_city,destination_city,delivery_status,route_id
SHP01841,2025-02-07,WH041,-1,Mumbai,Bangalore,Early,Mumbai→Bangalore
SHP01843,2025-02-27,WH030,5,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP01844,2025-02-08,WH024,5,Hyderabad,Delhi,Delayed,Hyderabad→Delhi
SHP01845,2025-02-07,WH021,5,Ahmedabad,Bangalore,Delayed,Ahmedabad→Bangalore
SHP01846,2025-01-25,WH046,2,Lucknow,Chennai,Delayed,Lucknow→Chennai
SHP01847,2025-01-04,WH043,1,Kolkata,Chennai,Delayed,Kolkata→Chennai
SHP01848,2025-02-03,WH028,-2,Delhi,Delhi,Early,Delhi→Delhi
SHP01849,2025-01-04,WH002,0,Ahmedabad,Kolkata,On-Time,Ahmedabad→Kolkata
SHP01850,2025-02-11,WH029,-1,Pune,Bangalore,Early,Pune→Bangalore
SHP01851,2025-02-03,WH048,0,Ahmedabad,Mumbai,On-Time,Ahmedabad→Mumbai
SHP01852,2025-02-19,WH044,2,Bangalore,Mumbai,Delayed,Bangalore→Mumbai
SHP01853,2025-02-26,WH010,4,Pune,Chennai,Delayed,Pune→Chennai
SHP01854,2025-02-18,WH003,-2,Lucknow,Bangalore,Early,Lucknow→Bangalore
SHP01855,2025-01-21,WH013,0,Kolkata,Bangalore,On-Time,Kolkata→Bangalore
SHP01856,2025-01-17,WH026,4,Hyderabad,Mumbai,Delayed,Hyderabad→Mumbai
SHP01857,2025-01-12,WH009,5,Bangalore,Kolkata,Delayed,Bangalore→Kolkata
SHP01858,2025-02-25,WH035,3,Mumbai,Mumbai,Delayed,Mumbai→Mumbai
SHP01859,2025-01-22,WH020,2,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP01860,2025-02-21,WH039,2,Pune,Bangalore,Delayed,Pune→Bangalore
SHP01862,2025-02-13,WH021,4,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP01863,2025-02-23,WH037,0,Bangalore,Bangalore,On-Time,Bangalore→Bangalore
SHP01864,2025-02-28,WH011,1,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP01865,2025-03-01,WH050,4,Lucknow,Bangalore,Delayed,Lucknow→Bangalore
SHP01866,2025-02-04,WH028,0,Ahmedabad,Chennai,On-Time,Ahmedabad→Chennai
SHP01867,2025-02-18,WH028,5,Bangalore,Chennai,Delayed,Bangalore→Chennai
SHP01868,2025-02-03,WH021,5,Delhi,Delhi,Delayed,Delhi→Delhi
SHP01869,2025-01-03,WH025,1,Mumbai,Bangalore,Delayed,Mumbai→Bangalore
SHP01870,2025-01-18,WH002,0,Chennai,Delhi,On-Time,Chennai→Delhi
SHP01871,2025-01-05,WH022,4,Pune,Mumbai,Delayed,Pune→Mumbai
SHP01872,2025-02-09,WH020,-2,Pune,Mumbai,Early,Pune→Mumbai
SHP01873,2025-02-16,WH013,0,Kolkata,Delhi,On-Time,Kolkata→Delhi
SHP01874,2025-01-28,WH044,2,Lucknow,Mumbai,Delayed,Lucknow→Mumbai
SHP01875,2025-02-25,WH046,3,Bangalore,Kolkata,Delayed,Bangalore→Kolkata
SHP01878,2025-01-16,WH019,4,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP01879,2025-01-18,WH020,0,Pune,Mumbai,On-Time,Pune→Mumbai
SHP01880,2025-01-17,WH017,-2,Pune,Chennai,Early,Pune→Chennai
SHP01881,2025-01-06,WH029,5,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP01882,2025-01-26,WH029,1,Mumbai,Mumbai,Delayed,Mumbai→Mumbai
SHP01883,2025-01-26,WH027,-1,Lucknow,Bangalore,Early,Lucknow→Bangalore
SHP01884,2025-02-22,WH013,-1,Delhi,Mumbai,Early,Delhi→Mumbai
SHP01885,2025-02-12,WH015,4,Jaipur,Kolkata,Delayed,Jaipur→Kolkata
SHP01886,2025-02-25,WH023,2,Pune,Chennai,Delayed,Pune→Chennai
SHP01887,2025-01-02,WH048,-1,Kolkata,Mumbai,Early,Kolkata→Mumbai
SHP01888,2025-02-19,WH004,0,Pune,Kolkata,On-Time,Pune→Kolkata
SHP01889,2025-01-06,WH004,2,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP01890,2025-01-29,WH037,3,Chennai,Chennai,Delayed,Chennai→Chennai
SHP01891,2025-01-29,WH047,0,Mumbai,Kolkata,On-Time,Mumbai→Kolkata
SHP01892,2025-02-14,WH041,5,Bangalore,Bangalore,Delayed,Bangalore→Bangalore
SHP01893,2025-01-16,WH024,-1,Delhi,Kolkata,Early,Delhi→Kolkata
SHP01894,2025-01-03,WH035,5,Ahmedabad,Bangalore,Delayed,Ahmedabad→Bangalore
SHP01895,2025-01-27,WH032,-1,Jaipur,Delhi,Early,Jaipur→Delhi
SHP01896,2025-02-16,WH022,-2,Kolkata,Chennai,Early,Kolkata→Chennai
SHP01897,2025-01-29,WH030,5,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP01898,2025-02-06,WH038,-1,Mumbai,Bangalore,Early,Mumbai→Bangalore
SHP01899,2025-02-09,WH032,2,Hyderabad,Mumbai,Delayed,Hyderabad→Mumbai
SHP01900,2025-01-19,WH040,-1,Hyderabad,Mumbai,Early,Hyderabad→Mumbai
SHP01901,2025-01-04,WH026,2,Ahmedabad,Bangalore,Delayed,Ahmedabad→Bangalore
SHP01902,2025-01-12,WH009,2,Chennai,Delhi,Delayed,Chennai→Delhi
SHP01903,2025-02-22,WH045,4,Lucknow,Chennai,Delayed,Lucknow→Chennai
SHP01905,2025-01-31,WH027,5,Ahmedabad,Bangalore,Delayed,Ahmedabad→Bangalore
SHP01906,2025-01-09,WH029,-1,Chennai,Bangalore,Early,Chennai→Bangalore
SHP01907,2025-02-24,WH036,4,Mumbai,Bangalore,Delayed,Mumbai→Bangalore
SHP01908,2025-01-10,WH025,1,Delhi,Delhi,Delayed,Delhi→Delhi
SHP01909,2025-02-17,WH007,4,Mumbai,Chennai,Delayed,Mumbai→Chennai
SHP01910,2025-01-12,WH048,3,Ahmedabad,Mumbai,Delayed,Ahmedabad→Mumbai
SHP01911,2025-01-24,WH049,2,Delhi,Bangalore,Delayed,Delhi→Bangalore
SHP01912,2025-01-14,WH005,-1,Ahmedabad,Mumbai,Early,Ahmedabad→Mumbai
SHP01913,2025-01-08,WH026,4,Mumbai,Kolkata,Delayed,Mumbai→Kolkata
SHP01914,2025-02-04,WH005,-2,Pune,Kolkata,Early,Pune→Kolkata
SHP01915,2025-01-18,WH027,0,Pune,Bangalore,On-Time,Pune→Bangalore
SHP01916,2025-02-11,WH050,2,Mumbai,Chennai,Delayed,Mumbai→Chennai
SHP01917,2025-02-12,WH037,5,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP01918,2025-02-11,WH040,-1,Jaipur,Delhi,Early,Jaipur→Delhi
SHP01919,2025-02-21,WH002,1,Hyderabad,Chennai,Delayed,Hyderabad→Chennai
SHP01920,2025-02-12,WH004,0,Hyderabad,Bangalore,On-Time,Hyderabad→Bangalore
SHP01922,2025-01-22,WH005,0,Delhi,Mumbai,On-Time,Delhi→Mumbai
SHP01923,2025-01-15,WH001,2,Pune,Bangalore,Delayed,Pune→Bangalore
SHP01924,2025-02-10,WH007,1,Jaipur,Delhi,Delayed,Jaipur→Delhi
SHP01925,2025-01-16,WH050,-1,Chennai,Mumbai,Early,Chennai→Mumbai
SHP01926,2025-02-04,WH015,4,Mumbai,Delhi,Delayed,Mumbai→Delhi
SHP01927,2025-01-16,WH047,0,Chennai,Mumbai,On-Time,Chennai→Mumbai
SHP01928,2025-02-16,WH016,1,Delhi,Mumbai,Delayed,Delhi→Mumbai
SHP01930,2025-02-17,WH050,1,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP01931,2025-01-20,WH030,4,Bangalore,Chennai,Delayed,Bangalore→Chennai
SHP01932,2025-02-26,WH019,2,Pune,Chennai,Delayed,Pune→Chennai
SHP01933,2025-01-12,WH048,4,Jaipur,Chennai,Delayed,Jaipur→Chennai
SHP01934,2025-02-17,WH027,1,Lucknow,Mumbai,Delayed,Lucknow→Mumbai
SHP01935,2025-02-25,WH014,4,Pune,Chennai,Delayed,Pune→Chennai
SHP01936,2025-01-20,WH001,-1,Ahmedabad,Delhi,Early,Ahmedabad→Delhi
SHP01937,2025-01-22,WH036,-1,Jaipur,Bangalore,Early,Jaipur→Bangalore
SHP01938,2025-01-26,WH024,-1,Delhi,Kolkata,Early,Delhi→Kolkata
SHP01939,2025-01-17,WH046,-1,Lucknow,Kolkata,Early,Lucknow→Kolkata
SHP01940,2025-02-22,WH039,-2,Mumbai,Delhi,Early,Mumbai→Delhi
SHP01942,2025-01-26,WH040,-1,Hyderabad,Kolkata,Early,Hyderabad→Kolkata
SHP01943,2025-01-06,WH036,-1,Kolkata,Kolkata,Early,Kolkata→Kolkata
SHP01944,2025-03-01,WH023,4,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP01945,2025-02-11,WH042,3,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP01946,2025-02-05,WH033,2,Kolkata,Bangalore,Delayed,Kolkata→Bangalore
SHP01947,2025-02-02,WH044,5,Kolkata,Delhi,Delayed,Kolkata→Delhi
SHP01948,2025-02-06,WH044,4,Lucknow,Bangalore,Delayed,Lucknow→Bangalore
SHP01950,2025-02-01,WH003,5,Delhi,Chennai,Delayed,Delhi→Chennai
SHP01951,2025-02-18,WH003,0,Pune,Kolkata,On-Time,Pune→Kolkata
SHP01952,2025-01-08,WH026,2,Mumbai,Bangalore,Delayed,Mumbai→Bangalore
SHP01953,2025-02-06,WH037,1,Ahmedabad,Kolkata,Delayed,Ahmedabad→Kolkata
SHP01954,2025-01-11,WH008,0,Ahmedabad,Chennai,On-Time,Ahmedabad→Chennai
SHP01955,2025-02-01,WH049,1,Jaipur,Bangalore,Delayed,Jaipur→Bangalore
SHP01956,2025-02-15,WH005,4,Pune,Kolkata,Delayed,Pune→Kolkata
SHP01957,2025-01-11,WH014,1,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP01958,2025-01-09,WH044,0,Jaipur,Chennai,On-Time,Jaipur→Chennai
SHP01959,2025-02-17,WH015,3,Lucknow,Kolkata,Delayed,Lucknow→Kolkata
SHP01960,2025-02-06,WH015,4,Delhi,Chennai,Delayed,Delhi→Chennai
SHP01961,2025-01-07,WH002,2,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP01962,2025-02-17,WH029,-2,Kolkata,Kolkata,Early,Kolkata→Kolkata
SHP01964,2025-02-07,WH024,5,Bangalore,Kolkata,Delayed,Bangalore→Kolkata
SHP01968,2025-02-28,WH037,1,Hyderabad,Delhi,Delayed,Hyderabad→Delhi
SHP01969,2025-02-16,WH039,1,Delhi,Mumbai,Delayed,Delhi→Mumbai
SHP01970,2025-01-02,WH050,4,Delhi,Bangalore,Delayed,Delhi→Bangalore
SHP01971,2025-02-18,WH001,0,Pune,Delhi,On-Time,Pune→Delhi
SHP01972,2025-02-06,WH024,0,Chennai,Delhi,On-Time,Chennai→Delhi
SHP01973,2025-01-14,WH001,4,Pune,Kolkata,Delayed,Pune→Kolkata
SHP01974,2025-02-28,WH021,4,Jaipur,Kolkata,Delayed,Jaipur→Kolkata
SHP01975,2025-01-19,WH040,-1,Hyderabad,Delhi,Early,Hyderabad→Delhi
SHP01976,2025-02-07,WH016,-2,Mumbai,Chennai,Early,Mumbai→Chennai
SHP01977,2025-01-21,WH009,1,Hyderabad,Delhi,Delayed,Hyderabad→Delhi
SHP01978,2025-02-28,WH006,4,Chennai,Delhi,Delayed,Chennai→Delhi
SHP01979,2025-01-19,WH048,5,Jaipur,Chennai,Delayed,Jaipur→Chennai
SHP01980,2025-02-01,WH043,0,Hyderabad,Chennai,On-Time,Hyderabad→Chennai
SHP01981,2025-02-11,WH030,-2,Delhi,Kolkata,Early,Delhi→Kolkata
SHP01982,2025-01-23,WH011,5,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP01983,2025-02-08,WH008,2,Lucknow,Kolkata,Delayed,Lucknow→Kolkata
SHP01984,2025-01-08,WH049,2,Jaipur,Kolkata,Delayed,Jaipur→Kolkata
SHP01985,2025-02-03,WH026,4,Mumbai,Kolkata,Delayed,Mumbai→Kolkata
SHP01986,2025-01-24,WH006,4,Jaipur,Delhi,Delayed,Jaipur→Delhi
SHP01987,2025-01-29,WH033,-1,Delhi,Kolkata,Early,Delhi→Kolkata
SHP01988,2025-01-10,WH025,5,Lucknow,Bangalore,Delayed,Lucknow→Bangalore
SHP01989,2025-02-16,WH012,2,Lucknow,Bangalore,Delayed,Lucknow→Bangalore
SHP01990,2025-02-20,WH028,1,Delhi,Chennai,Delayed,Delhi→Chennai
SHP01993,2025-01-11,WH033,3,Lucknow,Mumbai,Delayed,Lucknow→Mumbai
SHP01994,2025-01-19,WH006,3,Pune,Delhi,Delayed,Pune→Delhi
SHP01995,2025-01-26,WH004,5,Lucknow,Mumbai,Delayed,Lucknow→Mumbai
SHP01996,2025-02-16,WH021,5,Bangalore,Bangalore,Delayed,Bangalore→Bangalore
SHP01997,2025-02-01,WH020,5,Bangalore,Delhi,Delayed,Bangalore→Delhi
SHP01998,2025-02-28,WH006,0,Mumbai,Mumbai,On-Time,Mumbai→Mumbai
SHP01999,2025-02-08,WH003,4,Bangalore,Bangalore,Delayed,Bangalore→Bangalore
SHP02000,2025-01-09,WH016,3,Lucknow,Bangalore,Delayed,Lucknow→Bangalore
SHP02002,2025-02-10,WH034,4,Chennai,Chennai,Delayed,Chennai→Chennai
SHP02003,2025-02-20,WH028,-1,Lucknow,Chennai,Early,Lucknow→Chennai
SHP02004,2025-02-27,WH005,4,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP02005,2025-02-02,WH033,0,Lucknow,Bangalore,On-Time,Lucknow→Bangalore
SHP02006,2025-01-08,WH030,-2,Bangalore,Chennai,Early,Bangalore→Chennai
SHP02007,2025-01-29,WH047,4,Ahmedabad,Mumbai,Delayed,Ahmedabad→Mumbai
SHP02008,2025-01-26,WH023,-1,Jaipur,Delhi,Early,Jaipur→Delhi
SHP02009,2025-02-02,WH047,5,Hyderabad,Delhi,Delayed,Hyderabad→Delhi
SHP02010,2025-02-16,WH037,1,Hyderabad,Chennai,Delayed,Hyderabad→Chennai
SHP02011,2025-03-01,WH011,0,Ahmedabad,Bangalore,On-Time,Ahmedabad→Bangalore
SHP02013,2025-02-17,WH023,-2,Kolkata,Kolkata,Early,Kolkata→Kolkata
SHP02014,2025-02-18,WH040,1,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP02015,2025-01-03,WH041,4,Ahmedabad,Bangalore,Delayed,Ahmedabad→Bangalore
SHP02016,2025-02-28,WH049,3,Mumbai,Kolkata,Delayed,Mumbai→Kolkata
SHP02017,2025-02-11,WH047,2,Bangalore,Chennai,Delayed,Bangalore→Chennai
SHP02018,2025-02-13,WH017,5,Delhi,Delhi,Delayed,Delhi→Delhi
SHP02019,2025-01-16,WH047,4,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP02020,2025-01-31,WH002,4,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP02021,2025-02-03,WH030,1,Ahmedabad,Mumbai,Delayed,Ahmedabad→Mumbai
SHP02022,2025-02-14,WH037,1,Ahmedabad,Bangalore,Delayed,Ahmedabad→Bangalore
SHP02023,2025-03-01,WH004,4,Chennai,Kolkata,Delayed,Chennai→Kolkata
SHP02024,2025-01-12,WH018,-2,Pune,Delhi,Early,Pune→Delhi
SHP02025,2025-02-21,WH015,2,Lucknow,Mumbai,Delayed,Lucknow→Mumbai
SHP02026,2025-01-02,WH001,-1,Delhi,Mumbai,Early,Delhi→Mumbai
SHP02027,2025-01-04,WH010,4,Pune,Chennai,Delayed,Pune→Chennai
SHP02028,2025-01-16,WH030,2,Pune,Bangalore,Delayed,Pune→Bangalore
SHP02029,2025-01-19,WH031,4,Pune,Delhi,Delayed,Pune→Delhi
SHP02031,2025-02-21,WH017,1,Delhi,Chennai,Delayed,Delhi→Chennai
SHP02032,2025-01-24,WH009,0,Pune,Delhi,On-Time,Pune→Delhi
SHP02033,2025-02-17,WH004,4,Jaipur,Delhi,Delayed,Jaipur→Delhi
SHP02034,2025-02-15,WH032,2,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP02035,2025-01-28,WH019,5,Mumbai,Kolkata,Delayed,Mumbai→Kolkata
SHP02036,2025-01-17,WH015,1,Pune,Delhi,Delayed,Pune→Delhi
SHP02037,2025-01-26,WH007,1,Chennai,Kolkata,Delayed,Chennai→Kolkata
SHP02038,2025-01-01,WH005,-1,Ahmedabad,Kolkata,Early,Ahmedabad→Kolkata
SHP02039,2025-01-12,WH043,3,Mumbai,Bangalore,Delayed,Mumbai→Bangalore
SHP02040,2025-02-25,WH021,5,Hyderabad,Delhi,Delayed,Hyderabad→Delhi
SHP02041,2025-02-07,WH011,0,Ahmedabad,Bangalore,On-Time,Ahmedabad→Bangalore
SHP02042,2025-03-01,WH004,2,Chennai,Kolkata,Delayed,Chennai→Kolkata
SHP02043,2025-01-13,WH008,-2,Delhi,Mumbai,Early,Delhi→Mumbai
SHP02044,2025-01-10,WH014,1,Mumbai,Chennai,Delayed,Mumbai→Chennai
SHP02046,2025-02-01,WH004,5,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP02047,2025-01-28,WH048,4,Kolkata,Chennai,Delayed,Kolkata→Chennai
SHP02048,2025-01-18,WH013,5,Lucknow,Delhi,Delayed,Lucknow→Delhi
SHP02049,2025-02-28,WH037,0,Kolkata,Chennai,On-Time,Kolkata→Chennai
SHP02050,2025-01-15,WH029,0,Chennai,Mumbai,On-Time,Chennai→Mumbai
SHP02051,2025-01-18,WH027,-1,Delhi,Chennai,Early,Delhi→Chennai
SHP02052,2025-01-04,WH015,-1,Pune,Delhi,Early,Pune→Delhi
SHP02053,2025-02-21,WH025,-2,Lucknow,Delhi,Early,Lucknow→Delhi
SHP02054,2025-02-11,WH008,-1,Pune,Mumbai,Early,Pune→Mumbai
SHP02055,2025-02-07,WH011,2,Chennai,Bangalore,Delayed,Chennai→Bangalore
SHP02056,2025-01-31,WH019,4,Delhi,Mumbai,Delayed,Delhi→Mumbai
SHP02057,2025-01-12,WH019,5,Ahmedabad,Kolkata,Delayed,Ahmedabad→Kolkata
SHP02058,2025-02-28,WH032,4,Jaipur,Delhi,Delayed,Jaipur→Delhi
SHP02059,2025-01-16,WH028,-1,Ahmedabad,Delhi,Early,Ahmedabad→Delhi
SHP02060,2025-01-08,WH033,0,Ahmedabad,Mumbai,On-Time,Ahmedabad→Mumbai
SHP02061,2025-01-02,WH044,-2,Hyderabad,Bangalore,Early,Hyderabad→Bangalore
SHP02062,2025-01-22,WH003,1,Ahmedabad,Mumbai,Delayed,Ahmedabad→Mumbai
SHP02063,2025-02-03,WH022,5,Bangalore,Mumbai,Delayed,Bangalore→Mumbai
SHP02064,2025-02-25,WH043,2,Mumbai,Kolkata,Delayed,Mumbai→Kolkata
SHP02065,2025-02-16,WH039,-2,Kolkata,Bangalore,Early,Kolkata→Bangalore
SHP02066,2025-02-04,WH042,-2,Jaipur,Chennai,Early,Jaipur→Chennai
SHP02067,2025-02-14,WH030,1,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP02068,2025-01-19,WH016,3,Chennai,Kolkata,Delayed,Chennai→Kolkata
SHP02069,2025-02-26,WH005,4,Chennai,Delhi,Delayed,Chennai→Delhi
SHP02070,2025-02-21,WH004,-2,Lucknow,Delhi,Early,Lucknow→Delhi
SHP02071,2025-01-24,WH034,0,Pune,Chennai,On-Time,Pune→Chennai
SHP02072,2025-02-14,WH034,-2,Bangalore,Delhi,Early,Bangalore→Delhi
SHP02073,2025-01-18,WH033,4,Bangalore,Delhi,Delayed,Bangalore→Delhi
SHP02074,2025-01-03,WH007,3,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP02075,2025-02-23,WH013,4,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP02076,2025-01-31,WH014,2,Lucknow,Kolkata,Delayed,Lucknow→Kolkata
SHP02077,2025-02-20,WH006,5,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP02078,2025-03-02,WH016,3,Hyderabad,Delhi,Delayed,Hyderabad→Delhi
SHP02079,2025-02-18,WH047,0,Jaipur,Delhi,On-Time,Jaipur→Delhi
SHP02080,2025-01-15,WH046,1,Bangalore,Kolkata,Delayed,Bangalore→Kolkata
SHP02081,2025-02-19,WH007,0,Mumbai,Bangalore,On-Time,Mumbai→Bangalore
SHP02082,2025-01-07,WH032,4,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP02084,2025-02-18,WH048,3,Hyderabad,Mumbai,Delayed,Hyderabad→Mumbai
SHP02085,2025-02-17,WH035,3,Pune,Mumbai,Delayed,Pune→Mumbai
SHP02086,2025-02-20,WH009,-1,Kolkata,Chennai,Early,Kolkata→Chennai
SHP02087,2025-02-23,WH049,-1,Pune,Delhi,Early,Pune→Delhi
SHP02088,2025-02-03,WH002,-2,Bangalore,Bangalore,Early,Bangalore→Bangalore
SHP02089,2025-01-21,WH018,5,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP02090,2025-02-08,WH025,5,Bangalore,Kolkata,Delayed,Bangalore→Kolkata
SHP02091,2025-01-31,WH038,3,Lucknow,Chennai,Delayed,Lucknow→Chennai
SHP02092,2025-02-06,WH042,1,Jaipur,Chennai,Delayed,Jaipur→Chennai
SHP02094,2025-02-25,WH013,0,Pune,Delhi,On-Time,Pune→Delhi
SHP02095,2025-01-07,WH009,0,Jaipur,Kolkata,On-Time,Jaipur→Kolkata
SHP02096,2025-02-14,WH039,3,Hyderabad,Delhi,Delayed,Hyderabad→Delhi
SHP02098,2025-02-14,WH040,1,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP02099,2025-02-26,WH001,5,Jaipur,Chennai,Delayed,Jaipur→Chennai
SHP02100,2025-02-10,WH044,4,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP02101,2025-02-08,WH010,-2,Jaipur,Chennai,Early,Jaipur→Chennai
SHP02102,2025-02-01,WH009,-1,Hyderabad,Mumbai,Early,Hyderabad→Mumbai
SHP02103,2025-01-26,WH023,0,Lucknow,Mumbai,On-Time,Lucknow→Mumbai
SHP02104,2025-02-22,WH022,-1,Lucknow,Delhi,Early,Lucknow→Delhi
SHP02105,2025-02-07,WH046,-2,Mumbai,Delhi,Early,Mumbai→Delhi
SHP02106,2025-02-27,WH011,3,Delhi,Chennai,Delayed,Delhi→Chennai
SHP02107,2025-02-25,WH026,-1,Mumbai,Mumbai,Early,Mumbai→Mumbai
SHP02108,2025-02-13,WH008,5,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP02109,2025-02-12,WH007,2,Pune,Bangalore,Delayed,Pune→Bangalore
SHP02110,2025-01-22,WH041,-2,Pune,Bangalore,Early,Pune→Bangalore
SHP02112,2025-01-25,WH039,4,Pune,Kolkata,Delayed,Pune→Kolkata
SHP02114,2025-02-21,WH014,-1,Chennai,Chennai,Early,Chennai→Chennai
SHP02115,2025-02-28,WH021,5,Lucknow,Kolkata,Delayed,Lucknow→Kolkata
SHP02116,2025-02-03,WH032,1,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP02117,2025-02-23,WH048,2,Kolkata,Chennai,Delayed,Kolkata→Chennai
SHP02118,2025-01-14,WH026,0,Jaipur,Mumbai,On-Time,Jaipur→Mumbai
SHP02119,2025-02-27,WH046,3,Bangalore,Mumbai,Delayed,Bangalore→Mumbai
SHP02120,2025-01-17,WH003,2,Bangalore,Chennai,Delayed,Bangalore→Chennai
SHP02121,2025-02-27,WH021,2,Bangalore,Mumbai,Delayed,Bangalore→Mumbai
SHP02122,2025-01-07,WH045,5,Delhi,Mumbai,Delayed,Delhi→Mumbai
SHP02124,2025-02-24,WH036,2,Ahmedabad,Kolkata,Delayed,Ahmedabad→Kolkata
SHP02125,2025-01-07,WH040,-2,Jaipur,Bangalore,Early,Jaipur→Bangalore
SHP02126,2025-01-19,WH040,5,Ahmedabad,Mumbai,Delayed,Ahmedabad→Mumbai
SHP02127,2025-02-06,WH017,5,Delhi,Chennai,Delayed,Delhi→Chennai
SHP02128,2025-02-05,WH028,0,Lucknow,Bangalore,On-Time,Lucknow→Bangalore
SHP02129,2025-02-13,WH022,-1,Jaipur,Delhi,Early,Jaipur→Delhi
SHP02130,2025-01-02,WH041,-1,Delhi,Delhi,Early,Delhi→Delhi
SHP02131,2025-01-28,WH038,3,Pune,Delhi,Delayed,Pune→Delhi
SHP02133,2025-02-25,WH047,3,Pune,Kolkata,Delayed,Pune→Kolkata
SHP02134,2025-02-02,WH005,2,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP02135,2025-01-02,WH006,-1,Kolkata,Delhi,Early,Kolkata→Delhi
SHP02136,2025-01-10,WH036,-2,Lucknow,Chennai,Early,Lucknow→Chennai
SHP02137,2025-01-17,WH006,1,Hyderabad,Delhi,Delayed,Hyderabad→Delhi
SHP02138,2025-02-09,WH038,-1,Lucknow,Chennai,Early,Lucknow→Chennai
SHP02139,2025-02-10,WH042,-2,Pune,Kolkata,Early,Pune→Kolkata
SHP02140,2025-02-25,WH005,5,Jaipur,Bangalore,Delayed,Jaipur→Bangalore
SHP02141,2025-01-25,WH026,0,Jaipur,Delhi,On-Time,Jaipur→Delhi
SHP02142,2025-01-06,WH001,5,Jaipur,Chennai,Delayed,Jaipur→Chennai
SHP02143,2025-02-15,WH049,1,Ahmedabad,Mumbai,Delayed,Ahmedabad→Mumbai
SHP02145,2025-02-20,WH002,1,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP02146,2025-01-30,WH016,-2,Ahmedabad,Kolkata,Early,Ahmedabad→Kolkata
SHP02147,2025-01-31,WH038,3,Bangalore,Delhi,Delayed,Bangalore→Delhi
SHP02148,2025-01-12,WH013,4,Pune,Kolkata,Delayed,Pune→Kolkata
SHP02149,2025-01-30,WH042,5,Pune,Delhi,Delayed,Pune→Delhi
SHP02150,2025-02-03,WH041,-2,Mumbai,Bangalore,Early,Mumbai→Bangalore
SHP02152,2025-01-24,WH036,4,Lucknow,Mumbai,Delayed,Lucknow→Mumbai
SHP02154,2025-02-10,WH025,2,Bangalore,Bangalore,Delayed,Bangalore→Bangalore
SHP02156,2025-01-23,WH017,-1,Ahmedabad,Bangalore,Early,Ahmedabad→Bangalore
SHP02157,2025-01-08,WH016,0,Hyderabad,Bangalore,On-Time,Hyderabad→Bangalore
SHP02158,2025-01-20,WH031,3,Lucknow,Kolkata,Delayed,Lucknow→Kolkata
SHP02159,2025-02-27,WH027,-2,Lucknow,Kolkata,Early,Lucknow→Kolkata
SHP02160,2025-01-04,WH049,-2,Chennai,Bangalore,Early,Chennai→Bangalore
SHP02161,2025-01-18,WH021,5,Bangalore,Delhi,Delayed,Bangalore→Delhi
SHP02162,2025-01-18,WH033,3,Lucknow,Kolkata,Delayed,Lucknow→Kolkata
SHP02163,2025-01-29,WH045,-1,Ahmedabad,Bangalore,Early,Ahmedabad→Bangalore
SHP02165,2025-01-01,WH037,-1,Jaipur,Kolkata,Early,Jaipur→Kolkata
SHP02167,2025-02-12,WH026,1,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP02168,2025-02-25,WH015,3,Delhi,Chennai,Delayed,Delhi→Chennai
SHP02169,2025-01-10,WH014,0,Chennai,Kolkata,On-Time,Chennai→Kolkata
SHP02170,2025-01-24,WH034,3,Bangalore,Chennai,Delayed,Bangalore→Chennai
